0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,words
0,0,0,0,0,0,0.0008620689655172413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bishzilla
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008643042350907519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008130081300813007,0,0.0008305647840531561,0,displayed
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017286084701815037,0,0,0,0.005843071786310518,0,0,0,0,0.0016393442622950817,0,0,0,0,0,0,0,0,0,tool
0,0,0,0,0,0,0,0,0,0,0,0,0.0016420361247947454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,discretion
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008904719501335707,0,0,0,0,0,0,0,0,0,0,0,0,0,weiner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007220216606498193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hmn
0,0,0,0,0.004212299915754001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026572187776793626,0,0.0008496176720475786,0,0,0,0,0,0,0,0,0,0,coverage
0,0,0,0,0.003369839932603201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nature
0,0,0,0,0,0,0,0,0,0.0007541478129713423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sorrow
0.0008012820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,binocs
0,0,0,0,0,0,0.0008620689655172413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009074410163339383,0,0,0,0,0,0,distinguish
0,0,0,0,0,0,0.0008620689655172413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xe4idinkieli
0,0,0,0,0,0.0008488964346349744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006705783738474433,0,0,0.0034752389226759338,0,0,0,0,telling
0,0,0.0007942811755361397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mickey
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008347245409015024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limiting
0,0,0,0,0,0,0,0,0,0.0007541478129713423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cricketer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008285004142502071,0,0,0,0,0,0,0,0,nascar1996
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008090614886731391,0,0,preferably
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008517887563884156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unionist
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008196721311475409,0,0,0,0,0,0,0,0,0,reassessed
0,0,0,0.006813020439061317,0,0,0,0,0.0008605851979345956,0,0.0007949125596184419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034752389226759338,0,0,0,0,tags
0,0,0.0007942811755361397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tranquility
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007880220646178092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kotorkid's
0.016025641025641024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01469387755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,related
0,0,0,0,0,0,0,0,0,0,0,0,0,0.01192504258943782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,removal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008203445447087776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neopagan
0,0,0.008737092930897536,0,0,0,0,0,0,0,0.008744038155802861,0,0,0,0,0,0,0,0,0.0023640661938534283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,until
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008203445447087776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008090614886731391,0,0,1930
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008285004142502071,0,0,0,0,0,0,0,0,acquisition
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008688097306689834,0,0,0,0,libgtkembedmoz
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026064291920069507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008857395925597874,0,0,0,0,0,0,0,0,0,0,0,0,wikipedeia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008904719501335707,0,0,0,0,0,0,0,0,0,0,0,0,0,beleaguered
0,0,0,0,0,0,0,0,0,0,0,0.0017905102954341985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bird
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016181229773462782,0,0,alabama
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004878048780487805,0,0,0,large
0,0,0,0,0,0,0.0017241379310344825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,domus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007220216606498193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,block's
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008688097306689834,0,0,0,0,v8
0,0,0,0,0,0,0.003448275862068965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sir
0,0,0,0,0,0,0,0,0,0.0007541478129713423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wiki-star
0.0008012820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wdm
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,triggered
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008688097306689834,0,0,0,0,boil
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007880220646178092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yubc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008196721311475409,0,0,0,0,0,0,0,0,0,gasoline
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026064291920069507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nation
0,0,0,0,0.002527379949452401,0,0,0,0,0,0,0,0,0,0,0,0.0034572169403630074,0,0,0,0,0,0,0,0,0,0,0.002514668901927913,0,0,0,0,0,0,0,prevent
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008305647840531561,0,publish
0,0,0.0007942811755361397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,donington
0,0,0,0,0.0008424599831508003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pronoun
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008203445447087776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ridge
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008643042350907519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ghanaian
0,0,0,0,0,0,0,0.0008169934640522875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tlc's
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008904719501335707,0,0,0,0,0,0,0,0,0,0,0,0,0,isnxb4t
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008496176720475786,0,0,0,0,0,0,0,0,0,0,kcl
0,0.0008368200836820083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034572169403630074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008305647840531561,0,updating
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008130081300813007,0,0,0.0008583690987124463,similarity
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008361204013377926,0.0008688097306689834,0,0,0,0,vfd
0,0.0008368200836820083,0,0,0,0,0,0.011437908496732025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024855012427506215,0,0,0,0,0,0,0,0,shall
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008517887563884156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,surahs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rebuttals
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007880220646178092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,protest
0,0,0,0,0,0,0,0.0008169934640522875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004971002485501243,0,0,0,0,0,0,0,0,hoax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016570008285004142,0,0,0,0,0,0,0,0,exponential
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025553662691652473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oldest
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007880220646178092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ratce
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594732370433305,0,0,0,0,0,0,0,0,0,0,below
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008382229673093042,0,0,0,0,0,0,0,redir'ed
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008857395925597874,0,0,0,0,0,0,0,0,0,0,0,0,freenode
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007778738115816768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0,0,possibly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008305647840531561,0,abbey
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033528918692372167,0,0,0,0,0,0,0,1980s
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008382229673093042,0,0,0,0,0,0,0,moje
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008361204013377926,0,0,0,0,0,ought
0,0,0,0,0,0,0.0008620689655172413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mongo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009074410163339383,0,0,0,0,0,0,wonders
0.0008012820512820513,0,0,0,0,0,0,0,0,0,0.0007949125596184419,0,0,0.0008517887563884156,0,0,0,0,0,0,0.007512520868113523,0,0,0,0,0,0,0,0,0,0,0.015447154471544714,0,0,0,end
0.0008012820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mises.org
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010824313072439634,0,0,0,0,0,0,0,0,0,0,0,community
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081632653061225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low
0,0,0,0,0,0,0,0,0,0,0.0007949125596184419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,feuding
0,0,0.0007942811755361397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lasted
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016652789342214821,0,0,0,0,0,0,0,0,0,0,0,continues
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008517887563884156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,membership
0.0008012820512820513,0,0,0.001514004542013626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004344048653344918,0,0,0,0,summaries
0,0,0,0,0,0,0,0,0,0,0,0.0017905102954341985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slavery
0,0,0,0,0,0,0,0,0,0,0.0007949125596184419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freakshownerd
0,0,0,0.000757002271006813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lernu
0,0,0.0007942811755361397,0,0,0,0.0017241379310344825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024855012427506215,0,0,0,0,0,0,0,0,publication
0,0,0.0007942811755361397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw
0,0,0,0,0.0016849199663016006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008347245409015024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008163265306122448,0,0,0,0,0,0,0.0026572187776793626,0,0,0,0,0,0,0,0,0,0,0.005813953488372093,0,elsewhere
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008196721311475409,0,0,0,0,0.01998262380538662,0,0,0,0,down
0.002403846153846154,0,0,0.004542013626040878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024271844660194177,0,0.0008583690987124463,rationale
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008203445447087776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pmc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007880220646178092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nerve
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008347245409015024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wholeheartedly
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008361204013377926,0,0,0,0,0,gore
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008688097306689834,0,0,0,0,hillside
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008517887563884156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canmore
0,0,0,0,0.0008424599831508003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,schleswig-holstein
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008203445447087776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,moustache
0,0,0.0007942811755361397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008857395925597874,0,0,0,0,0,0,0,0,0,0,0,0,migrated
0,0,0,0.000757002271006813,0,0,0,0,0,0,0,0,0,0.0025553662691652473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,act
0.0008012820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sheffield
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016181229773462782,0,0,astaire
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008090614886731391,0,0,opothleyahola
0,0,0,0,0.003369839932603201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quotations
0,0,0,0,0,0,0,0,0,0,0.0015898251192368838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,controversies
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008203445447087776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,three-year
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,remarkably
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008326394671107411,0,0,0,0,0,0,0,0,0,0,0,eckwood
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008583690987124463,devotee
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008163265306122448,0,0,0,0,0,0,0,0,0.008496176720475786,0,0,0,0,0,0,0,0,0,0,lost
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009074410163339383,0,0,0,0,0,0,discs
0,0,0,0,0,0,0,0.0008169934640522875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008382229673093042,0,0,0,0,0,0,0,heated
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008496176720475786,0,0,0,0,0,0.0008688097306689834,0,0,0,0,xd
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01630901287553648,goes
0.0008012820512820513,0,0,0,0,0,0,0,0,0,0.0015898251192368838,0,0.008210180623973728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002722323049001815,0,0,0,0,0,0,terms
0,0,0.0015885623510722795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hole
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008382229673093042,0,0,0,0,0,0,0,buyin
0,0,0,0.000757002271006813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,countybycounty
0,0,0,0,0,0,0,0,0,0,0,0.0008952551477170993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,accidents
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ranges
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017035775127768312,0,0,0.0008643042350907519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,association
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047281323877068565,0.0008347245409015024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contains
0,0,0,0,0,0,0,0,0.0017211703958691911,0,0,0,0,0.0017035775127768312,0,0,0,0,0,0,0,0.0008904719501335707,0,0,0,0,0,0,0,0,0,0,0,0,0,ends
0,0,0.0007942811755361397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,resign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001771479185119575,0.0016652789342214821,0,0,0,0,0,0,0,0,0,0,0,road
0,0,0.0007942811755361397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008583690987124463,clues
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008382229673093042,0,0,0,0,0,0,0,roling
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002459016393442623,0,0,0,0,0,0,0,0,0,racing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009074410163339383,0,0.0008688097306689834,0,0,0,0,usaf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033140016570008283,0,0,0,0,0,0,0,0,hear
0.0008012820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008857395925597874,0,0,0,0,0,0,0,0,0,0,0,0,reform
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008130081300813007,0,0,0,proto-tumour-suppressor
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415282392026578,0,licence
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022969647251845776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,</nowiki>
0,0,0,0.000757002271006813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pete
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002722323049001815,0,0,0,0,0,0,modified
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008196721311475409,0,0,0,0,0,0,0,0,0,preliminary
0,0,0,0,0,0,0,0,0,0,0,0.0008952551477170993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,detrimental
0,0,0.0007942811755361397,0,0,0,0,0,0,0,0.0007949125596184419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seconded
